target_id,project,source,catalog_ids,ra_deg,dec_deg,data_products_available,estimated_download_gb,search_category,scientific_novelty,prior_significance,followup_leverage,data_quality,method_advantage,publication_value,community_integration,new_followup_balance,storage_cost_penalty,prior_review_adjustment,total_priority,target_selection_score,priority_config_version,status,notes,citations,local_coverage_status,background_target_priority_score,source_hdf5_url
HIP92946,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 92946; HIP92946,284.055,4.203333,hdf5_size_preflight_ok,0.268807,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_33/holding/spliced_blc0001020304050607_guppi_57839_40647_HIP92946_0002.gpuspec.0002.h5
HIP92951,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 92951; HIP92951,284.060833,4.201944,hdf5_size_preflight_ok,0.268954,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_33/holding/spliced_blc0001020304050607_guppi_57839_42773_HIP92951_0008.gpuspec.0002.h5
HIP93408,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 93408; HIP93408,285.36,46.934722,hdf5_size_preflight_ok,0.23799,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_71/holding/spliced_blc0001020304050607_guppi_57710_79214_HIP93408_0020.gpuspec.0002.h5
HIP93747,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 93747; HIP93747,286.3525,13.863333,hdf5_size_preflight_ok,0.268945,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_39/holding/spliced_blc0001020304050607_guppi_57848_41071_HIP93747_0008.gpuspec.0002.h5
HIP93805,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 93805; HIP93805,286.562083,-4.8825,hdf5_size_preflight_ok,0.237746,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_35/holding/spliced_blc0001020304050607_guppi_57664_84435_HIP93805_0039.gpuspec.0002.h5
HIP94083,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 94083; HIP94083,287.29125,76.560278,hdf5_size_preflight_ok,0.263891,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_106/holding/spliced_blc0001020304050607_guppi_57753_70147_HIP94083_0027.gpuspec.0002.h5
HIP9480,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 9480; HIP9480,30.489583,70.906944,hdf5_size_preflight_ok,0.268407,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_74/holding/spliced_blc0001020304050607_guppi_57903_46950_HIP9480_0002.gpuspec.0002.h5
HIP9487,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 9487; HIP9487,30.511667,2.763611,hdf5_size_preflight_ok,0.270109,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_71/holding/spliced_blc0001020304050607_guppi_57900_56196_HIP9487_0025.gpuspec.0002.h5
HIP95853,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 95853; HIP95853,292.426667,51.729722,hdf5_size_preflight_ok,0.238237,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_109/holding/spliced_blc0001020304050607_guppi_57755_77499_HIP95853_0020.gpuspec.0002.h5
HIP9598,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 9598; HIP9598,30.85875,72.421111,hdf5_size_preflight_ok,0.268533,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT17A_999_74/holding/spliced_blc0001020304050607_guppi_57903_48954_HIP9598_0008.gpuspec.0002.h5
HIP99655,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 99655; HIP99655,303.349583,56.5675,hdf5_size_preflight_ok,0.239219,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_108/holding/spliced_blc0001020304050607_guppi_57755_00568_HIP99655_0042.gpuspec.0002.h5
HIP99742,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 99742; HIP99742,303.569167,15.1975,hdf5_size_preflight_ok,0.237841,new_parameter_space,2.75,1.25,0,3,2.5,1,3,2.75,0,0.08,16.25,0.542,background_priority_v0,raw_download_approval_required,Current BL HDF5 URL passed HEAD-only size preflight. Raw download still requires explicit operator approval and storage-reserve check.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_size_preflight_ok,0.463,https://bldata.berkeley.edu/pipeline/AGBT16B_999_51/holding/spliced_blc0001020304050607_guppi_57683_81687_HIP99742_0045.gpuspec.0002.h5
GJ1061,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,GJ1061,53.99875,-44.5125,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
GJ674,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,GJ674,262.16625,-46.895278,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
GJ682,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,GJ682,264.265417,-44.318889,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
GJ832,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,GJ832,323.391667,-49.008611,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
GJ887,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,GJ887,346.466667,-35.852778,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP102409,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 102409; HIP102409,311.289583,-31.340833,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP15510,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 15510; HIP15510,49.981667,-43.069722,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP29295,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 29295; HIP29295,92.644167,-21.864444,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP47103,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 47103; HIP47103,144.006667,-21.660556,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP47780,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 47780; HIP47780,146.124167,-45.776389,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP56528,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 56528; HIP56528,173.8625,-32.539722,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP86057,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 86057; HIP86057,263.806667,-48.680833,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP86214,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 86214; HIP86214,264.265417,-44.319167,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP99825,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 99825; HIP99825,303.8225,-27.032778,no_hdf5_url_discovered,,new_parameter_space,2.5,3,0,2.5,1.5,2.75,3,2,0,0.08,17.25,0.497,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.417,
HIP10138,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 10138; HIP10138,32.607917,-50.823611,no_hdf5_url_discovered,,new_parameter_space,2.5,2.75,0,2.5,1.5,2.25,3,2,0,0.08,16.5,0.48,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.4,
HIP10337,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 10337; HIP10337,33.300833,-21.196389,no_hdf5_url_discovered,,new_parameter_space,2.5,2.75,0,2.5,1.5,2.25,3,2,0,0.08,16.5,0.48,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.4,
HIP103768,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 103768; HIP103768,315.412917,-32.524444,no_hdf5_url_discovered,,new_parameter_space,2.5,2.75,0,2.5,1.5,2.25,3,2,0,0.08,16.5,0.48,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.4,
HIP104436,2026 Technosignature Search,Breakthrough Listen HPRC full target catalog,HIP 104436; HIP104436,317.33625,-82.027222,no_hdf5_url_discovered,,new_parameter_space,2.5,2.75,0,2.5,1.5,2.25,3,2,0,0.08,16.5,0.48,background_priority_v0,metadata_discovery_required,Previous BL extended-corpus discovery did not find an HDF5 URL; retry metadata discovery before any raw acquisition.,docs/bl_hprc_target_list_research.md; docs/astrometrics_data_selection_policy.md; docs/SYSTEMATIC_SEARCH_PLAN.md,not_searched_product_discovery_failed,0.4,
